# Verification for (n=11, k=7 outputs)
# Strategy: opt1
# Transform: z = Mx + b (m=11)
# Tests: 5000

# x  f(x)  z  g(z)
10000010100  1111000  10011110101  1111000
00000101001  0101010  00111011001  0101010
10000111110  1111000  10011011110  1111000
00001010011  0111010  11110010000  0111010
10001101000  1111001  01010111010  1111001
00001111101  1001000  11110111110  1001000
10010010010  1111001  10000110101  1111001
00010100111  1001010  00100010001  1001010
10010111100  1111001  10000011011  1111001
00011010001  1001101  11101010101  1001101
10011100110  1111010  01001110010  1111010
00011111011  1011000  11101111110  1011000
10100010000  1111010  10111111000  1111010
00100100101  1011001  00011011100  1011001
10100111010  1111010  10111010011  1111010
00101001111  1011010  00010010101  1011010
10101100100  1111011  01110111111  1111011
00101111001  1011100  11010110011  1011100
10110001110  1111011  01100110000  1111011
00110100011  1011101  00000011100  1011101
10110111000  1111011  10100010110  1111011
00111001101  1011110  00001010000  1011110
10111100010  1111100  01101111111  1111100
00111110111  1101000  11001111011  1101000
11000001100  1111100  00001101101  1111100
01000100001  1101001  01101000001  1101001
11000110110  1111100  11001000110  1111100
01001001011  1101001  01100001000  1101001
11001100000  1111101  00000100010  1111101
01001110101  1101010  10100100110  1101010
11010001010  1111101  00010101101  1111101
01010011111  1101010  10110101001  1101010
11010110100  1111101  11010000011  1111101
01011001001  1101011  01111001101  1101011
11011011110  1111110  11011001010  1111110
01011110011  1101100  10111100110  1101100
11100001000  1111110  00101100000  1111110
01100011101  1101100  10001100100  1101100
11100110010  1111110  11101001011  1111110
01101000111  1101101  01000001101  1101101
11101011100  1111111  11100000111  1111111
01101110001  1101110  10000101011  1101110
11110000110  1111111  00110101000  1111111
01110011011  1101110  10010100100  1101110
11110110000  1111111  11110001110  1111111
01111000101  1101111  01011001000  1101111
11111011010  1111111  11111000111  1111111
01111101111  1111000  01011100011  1111000
00000000100  0000100  00111110101  0000100
10000011001  1111000  10011111001  1111000
00000101110  0101100  00111011110  0101100
10001000011  1111001  01010010000  1111001
00001011000  0111011  11110011010  0111011
10001101101  1111001  01010111110  1111001
00010000010  1001000  00100110101  1001000
10010010111  1111001  10000110001  1111001
00010101100  1001011  00100011011  1001011
10011000001  1111010  01001010101  1111010
00011010110  1001101  11101010010  1001101
10011101011  1111010  01001111110  1111010
00100000000  1011000  00011111000  1011000
10100010101  1111010  10111111100  1111010
00100101010  1011001  00011010011  1011001
10100111111  1111010  10111010111  1111010
00101010100  1011011  11010011111  1011011
10101101001  1111011  01110110011  1111011
00101111110  1011100  11010110100  1011100
10110010011  1111011  10100111100  1111011
00110101000  1011101  00000010110  1011101
10110111101  1111011  10100010010  1111011
00111010010  1011111  11001011111  1011111
10111100111  1111100  01101111011  1111100
00111111100  1101000  11001110001  1101000
11000010001  1111100  11001100001  1111100
01000100110  1101001  01101000110  1101001
11000111011  1111100  11001001010  1111100
01001010000  1101001  10100000010  1101001
11001100101  1111101  00000100110  1111101
01001111010  1101010  10100101001  1101010
11010001111  1111101  00010101001  1111101
01010100100  1101011  01110000011  1101011
11010111001  1111101  11010001111  1111101
01011001110  1101011  01111001010  1101011
11011100011  1111110  00011100110  1111110
01011111000  1101100  10111101100  1101100
11100001101  1111110  00101100100  1111110
01100100010  1101101  01001001011  1101101
11100110111  1111110  11101001111  1111110
01101001100  1101101  01000000111  1101101
11101100001  1111111  00100101011  1111111
01101110110  1101110  10000101100  1101110
11110001011  1111111  00110100100  1111111
01110100000  1101111  01010001110  1101111
11110110101  1111111  11110001010  1111111
01111001010  1101111  01011000111  1101111
11111011111  1111111  11111000011  1111111
01111110100  1111000  10011101001  1111000
00000001001  0001001  00111111001  0001001
10000011110  1111000  10011111110  1111000
00000110011  0101101  11111010010  0101101
10001001000  1111001  01010011010  1111001
00001011101  0111100  11110011110  0111100
10001110010  1111001  10010110001  1111001
00010000111  1001000  00100110001  1001000
10010011100  1111001  10000111011  1111001
00010110001  1001011  11100010111  1001011
10011000110  1111010  01001010010  1111010
00011011011  1001110  11101011110  1001110
10011110000  1111010  10001110100  1111010
00100000101  1011000  00011111100  1011000
10100011010  1111010  10111110011  1111010
00100101111  1011001  00011010111  1011001
10101000100  1111011  01110011111  1111011
00101011001  1011011  11010010011  1011011
10101101110  1111011  01110110100  1111011
00110000011  1011100  00000111100  1011100
10110011000  1111011  10100110110  1111011
00110101101  1011101  00000010010  1011101
10111000010  1111100  01101011111  1111100
00111010111  1011111  11001011011  1011111
10111101100  1111100  01101110001  1111100
01000000001  1101000  01101100001  1101000
11000010110  1111100  11001100110  1111100
01000101011  1101001  01101001010  1101001
11001000000  1111101  00000000010  1111101
01001010101  1101001  10100000110  1101001
11001101010  1111101  00000101001  1111101
01001111111  1101010  10100101101  1101010
11010010100  1111101  11010100011  1111101
01010101001  1101011  01110001111  1101011
11010111110  1111101  11010001000  1111101
01011010011  1101011  10111000110  1101011
11011101000  1111110  00011101100  1111110
01011111101  1101100  10111101000  1101100
11100010010  1111110  11101101011  1111110
01100100111  1101101  01001001111  1101101
11100111100  1111110  11101000101  1111110
01101010001  1101101  10000001011  1101101
11101100110  1111111  00100101100  1111111
01101111011  1101110  10000100000  1101110
11110010000  1111111  11110101110  1111111
01110100101  1101111  01010001010  1101111
11110111010  1111111  11110000101  1111111
01111001111  1101111  01011000011  1101111
11111100100  1111111  00111101001  1111111
01111111001  1111000  10011100101  1111000
00000001110  0001110  00111111110  0001110
10000100011  1111000  01011010010  1111000
00000111000  0101110  11111011000  0101110
10001001101  1111001  01010011110  1111001
00001100010  0111100  00110110001  0111100
10001110111  1111001  10010110101  1111001
00010001100  1001001  00100111011  1001001
10010100001  1111001  01000010111  1111001
00010110110  1001011  11100010000  1001011
10011001011  1111010  01001011110  1111010
00011100000  1001110  00101110100  1001110
10011110101  1111010  10001110000  1111010
00100001010  1011000  00011110011  1011000
10100011111  1111010  10111110111  1111010
00100110100  1011010  11011011101  1011010
10101001001  1111011  01110010011  1111011
00101011110  1011011  11010010100  1011011
10101110011  1111011  10110111000  1111011
00110001000  1011100  00000110110  1011100
10110011101  1111011  10100110010  1111011
00110110010  1011110  11000011101  1011110
10111000111  1111100  01101011011  1111100
00111011100  1011111  11001010001  1011111
10111110001  1111100  10101111101  1111100
01000000110  1101000  01101100110  1101000
11000011011  1111100  11001101010  1111100
01000110000  1101001  10101000000  1101001
11001000101  1111101  00000000110  1111101
01001011010  1101001  10100001001  1101001
11001101111  1111101  00000101101  1111101
01010000100  1101010  01110100011  1101010
11010011001  1111101  11010101111  1111101
01010101110  1101011  01110001000  1101011
11011000011  1111110  00011000110  1111110
01011011000  1101011  10111001100  1101011
11011101101  1111110  00011101000  1111110
01100000010  1101100  01001101011  1101100
11100010111  1111110  11101101111  1111110
01100101100  1101101  01001000101  1101101
11101000001  1111111  00100001011  1111111
01101010110  1101101  10000001100  1101101
11101101011  1111111  00100100000  1111111
01110000000  1101110  01010101110  1101110
11110010101  1111111  11110101010  1111111
01110101010  1101111  01010000101  1101111
11110111111  1111111  11110000001  1111111
01111010100  1101111  10011001001  1101111
11111101001  1111111  00111100101  1111111
01111111110  1111000  10011100010  1111000
00000010011  0011010  11111110010  0011010
10000101000  1111000  01011011000  1111000
00000111101  0101111  11111011100  0101111
10001010010  1111001  10010010001  1111001
00001100111  0111101  00110110101  0111101
10001111100  1111001  10010111111  1111001
00010010001  1001001  11100110111  1001001
10010100110  1111001  01000010000  1111001
00010111011  1001100  11100011100  1001100
10011010000  1111010  10001010100  1111010
00011100101  1001110  00101110000  1001110
10011111010  1111010  10001111111  1111010
00100001111  1011000  00011110111  1011000
10100100100  1111010  01111011101  1111010
00100111001  1011010  11011010001  1011010
10101001110  1111011  01110010100  1111011
00101100011  1011011  00010111000  1011011
10101111000  1111011  10110110010  1111011
00110001101  1011100  00000110010  1011100
10110100010  1111011  01100011101  1111011
00110110111  1011110  11000011001  1011110
10111001100  1111100  01101010001  1111100
00111100001  1011111  00001111101  1011111
10111110110  1111100  10101111010  1111100
01000001011  1101000  01101101010  1101000
11000100000  1111100  00001000000  1111100
01000110101  1101001  10101000100  1101001
11001001010  1111101  00000001001  1111101
01001011111  1101001  10100001101  1101001
11001110100  1111101  11000100111  1111101
01010001001  1101010  01110101111  1101010
11010011110  1111101  11010101000  1111101
01010110011  1101011  10110000100  1101011
11011001000  1111110  00011001100  1111110
01011011101  1101011  10111001000  1101011
11011110010  1111110  11011100111  1111110
01100000111  1101100  01001101111  1101100
11100011100  1111110  11101100101  1111110
01100110001  1101101  10001001001  1101101
11101000110  1111111  00100001100  1111111
01101011011  1101101  10000000000  1101101
11101110000  1111111  11100101010  1111111
01110000101  1101110  01010101010  1101110
11110011010  1111111  11110100101  1111111
01110101111  1101111  01010000001  1101111
11111000100  1111111  00111001001  1111111
01111011001  1101111  10011000101  1101111
11111101110  1111111  00111100010  1111111
10000000011  1111000  01011110010  1111000
00000011000  0011100  11111111000  0011100
10000101101  1111000  01011011100  1111000
00001000010  0111000  00110010001  0111000
10001010111  1111001  10010010101  1111001
00001101100  0111110  00110111111  0111110
10010000001  1111001  01000110111  1111001
00010010110  1001001  11100110000  1001001
10010101011  1111001  01000011100  1111001
00011000000  1001100  00101010100  1001100
10011010101  1111010  10001010000  1111010
00011101010  1001111  00101111111  1001111
10011111111  1111010  10001111011  1111010
00100010100  1011001  11011111101  1011001
10100101001  1111010  01111010001  1111010
00100111110  1011010  11011010110  1011010
10101010011  1111011  10110011000  1111011
00101101000  1011011  00010110010  1011011
10101111101  1111011  10110110110  1111011
00110010010  1011101  11000111101  1011101
10110100111  1111011  01100011001  1111011
00110111100  1011110  11000010011  1011110
10111010001  1111100  10101011101  1111100
00111100110  1011111  00001111010  1011111
10111111011  1111100  10101110110  1111100
01000010000  1101000  10101100000  1101000
11000100101  1111100  00001000100  1111100
01000111010  1101001  10101001011  1101001
11001001111  1111101  00000001101  1111101
01001100100  1101010  01100100111  1101010
11001111001  1111101  11000101011  1111101
01010001110  1101010  01110101000  1101010
11010100011  1111101  00010000100  1111101
01010111000  1101011  10110001110  1101011
11011001101  1111110  00011001000  1111110
01011100010  1101100  01111100111  1101100
11011110111  1111110  11011100011  1111110
01100001100  1101100  01001100101  1101100
11100100001  1111110  00101001001  1111110
01100110110  1101101  10001001110  1101101
11101001011  1111111  00100000000  1111111
01101100000  1101110  01000101010  1101110
11101110101  1111111  11100101110  1111111
01110001010  1101110  01010100101  1101110
11110011111  1111111  11110100001  1111111
01110110100  1101111  10010001011  1101111
11111001001  1111111  00111000101  1111111
01111011110  1101111  10011000010  1101111
11111110011  1111111  11111101110  1111111
10000001000  1111000  01011111000  1111000
00000011101  0011111  11111111100  0011111
10000110010  1111000  10011010011  1111000
00001000111  0111001  00110010101  0111001
10001011100  1111001  10010011111  1111001
00001110001  0111110  11110110011  0111110
10010000110  1111001  01000110000  1111001
00010011011  1001010  11100111100  1001010
10010110000  1111001  10000010110  1111001
00011000101  1001100  00101010000  1001100
10011011010  1111010  10001011111  1111010
00011101111  1001111  00101111011  1001111
10100000100  1111010  01111111101  1111010
00100011001  1011001  11011110001  1011001
10100101110  1111010  01111010110  1111010
00101000011  1011010  00010011000  1011010
10101011000  1111011  10110010010  1111011
00101101101  1011011  00010110110  1011011
10110000010  1111011  01100111101  1111011
00110010111  1011101  11000111001  1011101
10110101100  1111011  01100010011  1111011
00111000001  1011110  00001011101  1011110
10111010110  1111100  10101011010  1111100
00111101011  1011111  00001110110  1011111
11000000000  1111100  00001100000  1111100
01000010101  1101000  10101100100  1101000
11000101010  1111100  00001001011  1111100
01000111111  1101001  10101001111  1101001
11001010100  1111101  11000000111  1111101
01001101001  1101010  01100101011  1101010
11001111110  1111101  11000101100  1111101
01010010011  1101010  10110100100  1101010
11010101000  1111101  00010001110  1111101
01010111101  1101011  10110001010  1101011
11011010010  1111110  11011000111  1111110
01011100111  1101100  01111100011  1101100
11011111100  1111110  11011101001  1111110
01100010001  1101100  10001101001  1101100
11100100110  1111110  00101001110  1111110
01100111011  1101101  10001000010  1101101
11101010000  1111111  11100001010  1111111
01101100101  1101110  01000101110  1101110
11101111010  1111111  11100100001  1111111
01110001111  1101110  01010100001  1101110
11110100100  1111111  00110001011  1111111
01110111001  1101111  10010000111  1101111
11111001110  1111111  00111000010  1111111
01111100011  1111000  01011101110  1111000
11111111000  1111111  11111100100  1111111
10000001101  1111000  01011111100  1111000
00000100010  0101001  00111010011  0101001
10000110111  1111000  10011010111  1111000
00001001100  0111010  00110011111  0111010
10001100001  1111001  01010110011  1111001
00001110110  0111111  11110110100  0111111
10010001011  1111001  01000111100  1111001
00010100000  1001010  00100010110  1001010
10010110101  1111001  10000010010  1111001
00011001010  1001101  00101011111  1001101
10011011111  1111010  10001011011  1111010
00011110100  1001111  11101110001  1001111
10100001001  1111010  01111110001  1111010
00100011110  1011001  11011110110  1011001
10100110011  1111010  10111011010  1111010
00101001000  1011010  00010010010  1011010
10101011101  1111011  10110010110  1111011
00101110010  1011100  11010111001  1011100
10110000111  1111011  01100111001  1111011
00110011100  1011101  11000110011  1011101
10110110001  1111011  10100011111  1111011
00111000110  1011110  00001011010  1011110
10111011011  1111100  10101010110  1111100
00111110000  1010000  11001111100  1010000
11000000101  1111100  00001100100  1111100
01000011010  1101000  10101101011  1101000
11000101111  1111100  00001001111  1111100
01001000100  1101001  01100000111  1101001
11001011001  1111101  11000001011  1111101
01001101110  1101010  01100101100  1101010
11010000011  1111101  00010100100  1111101
01010011000  1101010  10110101110  1101010
11010101101  1111101  00010001010  1111101
01011000010  1101011  01111000111  1101011
11011010111  1111110  11011000011  1111110
01011101100  1101100  01111101001  1101100
11100000001  1111110  00101101001  1111110
01100010110  1101100  10001101110  1101100
11100101011  1111110  00101000010  1111110
01101000000  1101101  01000001010  1101101
11101010101  1111111  11100001110  1111111
01101101010  1101110  01000100001  1101110
11101111111  1111111  11100100101  1111111
01110010100  1101110  10010101011  1101110
11110101001  1111111  00110000111  1111111
01110111110  1101111  10010000000  1101111
11111010011  1111111  11111001110  1111111
01111101000  1111000  01011100100  1111000
11111111101  1111111  11111100000  1111111
10000010010  1111000  10011110011  1111000
00000100111  0101010  00111010111  0101010
10000111100  1111000  10011011101  1111000
00001010001  0111010  11110010011  0111010
10001100110  1111001  01010110100  1111001
00001111011  0111111  11110111000  0111111
10010010000  1111001  10000110110  1111001
00010100101  1001010  00100010010  1001010
10010111010  1111001  10000011101  1111001
00011001111  1001101  00101011011  1001101
10011100100  1111010  01001110001  1111010
00011111001  1011000  11101111101  1011000
10100001110  1111010  01111110110  1111010
00100100011  1011001  00011011010  1011001
10100111000  1111010  10111010000  1111010
00101001101  1011010  00010010110  1011010
10101100010  1111011  01110111001  1111011
00101110111  1011100  11010111101  1011100
10110001100  1111011  01100110011  1111011
00110100001  1011101  00000011111  1011101
10110110110  1111011  10100011000  1111011
00111001011  1011110  00001010110  1011110
10111100000  1111100  01101111100  1111100
00111110101  1101000  11001111000  1101000
11000001010  1111100  00001101011  1111100
01000011111  1101000  10101101111  1101000
11000110100  1111100  11001000101  1111100
01001001001  1101001  01100001011  1101001
11001011110  1111101  11000001100  1111101
01001110011  1101010  10100100000  1101010
11010001000  1111101  00010101110  1111101
01010011101  1101010  10110101010  1101010
11010110010  1111101  11010000101  1111101
01011000111  1101011  01111000011  1101011
11011011100  1111110  11011001001  1111110
01011110001  1101100  10111100101  1101100
11100000110  1111110  00101101110  1111110
01100011011  1101100  10001100010  1101100
11100110000  1111110  11101001000  1111110
01101000101  1101101  01000001110  1101101
11101011010  1111111  11100000001  1111111
01101101111  1101110  01000100101  1101110
11110000100  1111111  00110101011  1111111
01110011001  1101110  10010100111  1101110
11110101110  1111111  00110000000  1111111
01111000011  1101111  01011001110  1101111
11111011000  1111111  11111000100  1111111
01111101101  1111000  01011100000  1111000
00000000010  0000010  00111110011  0000010
10000010111  1111000  10011110111  1111000
00000101100  0101011  00111011101  0101011
10001000001  1111001  01010010011  1111001
00001010110  0111011  11110010100  0111011
10001101011  1111001  01010111000  1111001
00010000000  1001000  00100110110  1001000
10010010101  1111001  10000110010  1111001
00010101010  1001011  00100011101  1001011
10010111111  1111001  10000011001  1111001
00011010100  1001101  11101010001  1001101
10011101001  1111010  01001111101  1111010
00011111110  1011000  11101111010  1011000
10100010011  1111010  10111111010  1111010
00100101000  1011001  00011010000  1011001
10100111101  1111010  10111010100  1111010
00101010010  1011011  11010011001  1011011
10101100111  1111011  01110111101  1111011
00101111100  1011100  11010110111  1011100
10110010001  1111011  10100111111  1111011
00110100110  1011101  00000011000  1011101
10110111011  1111011  10100010100  1111011
00111010000  1011111  11001011100  1011111
10111100101  1111100  01101111000  1111100
00111111010  1101000  11001110111  1101000
11000001111  1111100  00001101111  1111100
01000100100  1101001  01101000101  1101001
11000111001  1111100  11001001001  1111100
01001001110  1101001  01100001100  1101001
11001100011  1111101  00000100000  1111101
01001111000  1101010  10100101010  1101010
11010001101  1111101  00010101010  1111101
01010100010  1101011  01110000101  1101011
11010110111  1111101  11010000001  1111101
01011001100  1101011  01111001001  1101011
11011100001  1111110  00011100101  1111110
01011110110  1101100  10111100010  1101100
11100001011  1111110  00101100010  1111110
01100100000  1101101  01001001000  1101101
11100110101  1111110  11101001100  1111110
01101001010  1101101  01000000001  1101101
11101011111  1111111  11100000101  1111111
01101110100  1101110  10000101111  1101110
11110001001  1111111  00110100111  1111111
01110011110  1101110  10010100000  1101110
11110110011  1111111  11110001100  1111111
01111001000  1101111  01011000100  1101111
11111011101  1111111  11111000000  1111111
01111110010  1111000  10011101111  1111000
00000000111  0000111  00111110111  0000111
10000011100  1111000  10011111101  1111000
00000110001  0101100  11111010001  0101100
10001000110  1111001  01010010100  1111001
00001011011  0111011  11110011000  0111011
10001110000  1111001  10010110010  1111001
00010000101  1001000  00100110010  1001000
10010011010  1111001  10000111101  1111001
00010101111  1001011  00100011001  1001011
10011000100  1111010  01001010001  1111010
00011011001  1001110  11101011101  1001110
10011101110  1111010  01001111010  1111010
00100000011  1011000  00011111010  1011000
10100011000  1111010  10111110000  1111010
00100101101  1011001  00011010100  1011001
10101000010  1111011  01110011001  1111011
00101010111  1011011  11010011101  1011011
10101101100  1111011  01110110111  1111011
00110000001  1011100  00000111111  1011100
10110010110  1111011  10100111000  1111011
00110101011  1011101  00000010100  1011101
10111000000  1111100  01101011100  1111100
00111010101  1011111  11001011000  1011111
10111101010  1111100  01101110111  1111100
00111111111  1101000  11001110011  1101000
11000010100  1111100  11001100101  1111100
01000101001  1101001  01101001001  1101001
11000111110  1111100  11001001110  1111100
01001010011  1101001  10100000000  1101001
11001101000  1111101  00000101010  1111101
01001111101  1101010  10100101110  1101010
11010010010  1111101  11010100101  1111101
01010100111  1101011  01110000001  1101011
11010111100  1111101  11010001011  1111101
01011010001  1101011  10111000101  1101011
11011100110  1111110  00011100010  1111110
01011111011  1101100  10111101110  1101100
11100010000  1111110  11101101000  1111110
01100100101  1101101  01001001100  1101101
11100111010  1111110  11101000011  1111110
01101001111  1101101  01000000101  1101101
11101100100  1111111  00100101111  1111111
01101111001  1101110  10000100011  1101110
11110001110  1111111  00110100000  1111111
01110100011  1101111  01010001100  1101111
11110111000  1111111  11110000110  1111111
01111001101  1101111  01011000000  1101111
11111100010  1111111  00111101111  1111111
01111110111  1111000  10011101011  1111000
00000001100  0001100  00111111101  0001100
10000100001  1111000  01011010001  1111000
00000110110  0101110  11111010110  0101110
10001001011  1111001  01010011000  1111001
00001100000  0111100  00110110010  0111100
10001110101  1111001  10010110110  1111001
00010001010  1001001  00100111101  1001001
10010011111  1111001  10000111001  1111001
00010110100  1001011  11100010011  1001011
10011001001  1111010  01001011101  1111010
00011011110  1001110  11101011010  1001110
10011110011  1111010  10001110110  1111010
00100001000  1011000  00011110000  1011000
10100011101  1111010  10111110100  1111010
00100110010  1011010  11011011011  1011010
10101000111  1111011  01110011101  1111011
00101011100  1011011  11010010111  1011011
10101110001  1111011  10110111011  1111011
00110000110  1011100  00000111000  1011100
10110011011  1111011  10100110100  1111011
00110110000  1011110  11000011110  1011110
10111000101  1111100  01101011000  1111100
00111011010  1011111  11001010111  1011111
10111101111  1111100  01101110011  1111100
01000000100  1101000  01101100101  1101000
11000011001  1111100  11001101001  1111100
01000101110  1101001  01101001110  1101001
11001000011  1111101  00000000000  1111101
01001011000  1101001  10100001010  1101001
11001101101  1111101  00000101110  1111101
01010000010  1101010  01110100101  1101010
11010010111  1111101  11010100001  1111101
01010101100  1101011  01110001011  1101011
11011000001  1111110  00011000101  1111110
01011010110  1101011  10111000010  1101011
11011101011  1111110  00011101110  1111110
01100000000  1101100  01001101000  1101100
11100010101  1111110  11101101100  1111110
01100101010  1101101  01001000011  1101101
11100111111  1111110  11101000111  1111110
01101010100  1101101  10000001111  1101101
11101101001  1111111  00100100011  1111111
01101111110  1101110  10000100100  1101110
11110010011  1111111  11110101100  1111111
01110101000  1101111  01010000110  1101111
11110111101  1111111  11110000010  1111111
01111010010  1101111  10011001111  1101111
11111100111  1111111  00111101011  1111111
01111111100  1111000  10011100001  1111000
00000010001  0011001  11111110001  0011001
10000100110  1111000  01011010110  1111000
00000111011  0101111  11111011010  0101111
10001010000  1111001  10010010010  1111001
00001100101  0111101  00110110110  0111101
10001111010  1111001  10010111001  1111001
00010001111  1001001  00100111001  1001001
10010100100  1111001  01000010011  1111001
00010111001  1001100  11100011111  1001100
10011001110  1111010  01001011010  1111010
00011100011  1001110  00101110110  1001110
10011111000  1111010  10001111100  1111010
00100001101  1011000  00011110100  1011000
10100100010  1111010  01111011011  1111010
00100110111  1011010  11011011111  1011010
10101001100  1111011  01110010111  1111011
00101100001  1011011  00010111011  1011011
10101110110  1111011  10110111100  1111011
00110001011  1011100  00000110100  1011100
10110100000  1111011  01100011110  1111011
00110110101  1011110  11000011010  1011110
10111001010  1111100  01101010111  1111100
00111011111  1011111  11001010011  1011111
10111110100  1111100  10101111001  1111100
01000001001  1101000  01101101001  1101000
11000011110  1111100  11001101110  1111100
01000110011  1101001  10101000010  1101001
11001001000  1111101  00000001010  1111101
01001011101  1101001  10100001110  1101001
11001110010  1111101  11000100001  1111101
01010000111  1101010  01110100001  1101010
11010011100  1111101  11010101011  1111101
01010110001  1101011  10110000111  1101011
11011000110  1111110  00011000010  1111110
01011011011  1101011  10111001110  1101011
11011110000  1111110  11011100100  1111110
01100000101  1101100  01001101100  1101100
11100011010  1111110  11101100011  1111110
01100101111  1101101  01001000111  1101101
11101000100  1111111  00100001111  1111111
01101011001  1101101  10000000011  1101101
11101101110  1111111  00100100100  1111111
01110000011  1101110  01010101100  1101110
11110011000  1111111  11110100110  1111111
01110101101  1101111  01010000010  1101111
11111000010  1111111  00111001111  1111111
01111010111  1101111  10011001011  1101111
11111101100  1111111  00111100001  1111111
10000000001  1111000  01011110001  1111000
00000010110  0011011  11111110110  0011011
10000101011  1111000  01011011010  1111000
00001000000  0111000  00110010010  0111000
10001010101  1111001  10010010110  1111001
00001101010  0111101  00110111001  0111101
10001111111  1111001  10010111101  1111001
00010010100  1001001  11100110011  1001001
10010101001  1111001  01000011111  1111001
00010111110  1001100  11100011000  1001100
10011010011  1111010  10001010110  1111010
00011101000  1001111  00101111100  1001111
10011111101  1111010  10001111000  1111010
00100010010  1011001  11011111011  1011001
10100100111  1111010  01111011111  1111010
00100111100  1011010  11011010101  1011010
10101010001  1111011  10110011011  1111011
00101100110  1011011  00010111100  1011011
10101111011  1111011  10110110000  1111011
00110010000  1011101  11000111110  1011101
10110100101  1111011  01100011010  1111011
00110111010  1011110  11000010101  1011110
10111001111  1111100  01101010011  1111100
00111100100  1011111  00001111001  1011111
10111111001  1111100  10101110101  1111100
01000001110  1101000  01101101110  1101000
11000100011  1111100  00001000010  1111100
01000111000  1101001  10101001000  1101001
11001001101  1111101  00000001110  1111101
01001100010  1101010  01100100001  1101010
11001110111  1111101  11000100101  1111101
01010001100  1101010  01110101011  1101010
11010100001  1111101  00010000111  1111101
01010110110  1101011  10110000000  1101011
11011001011  1111110  00011001110  1111110
01011100000  1101100  01111100100  1101100
11011110101  1111110  11011100000  1111110
01100001010  1101100  01001100011  1101100
11100011111  1111110  11101100111  1111110
01100110100  1101101  10001001101  1101101
11101001001  1111111  00100000011  1111111
01101011110  1101101  10000000100  1101101
11101110011  1111111  11100101000  1111111
01110001000  1101110  01010100110  1101110
11110011101  1111111  11110100010  1111111
01110110010  1101111  10010001101  1101111
11111000111  1111111  00111001011  1111111
01111011100  1101111  10011000001  1101111
11111110001  1111111  11111101101  1111111
10000000110  1111000  01011110110  1111000
00000011011  0011110  11111111010  0011110
10000110000  1111000  10011010000  1111000
00001000101  0111001  00110010110  0111001
10001011010  1111001  10010011001  1111001
00001101111  0111110  00110111101  0111110
10010000100  1111001  01000110011  1111001
00010011001  1001010  11100111111  1001010
10010101110  1111001  01000011000  1111001
00011000011  1001100  00101010110  1001100
10011011000  1111010  10001011100  1111010
00011101101  1001111  00101111000  1001111
10100000010  1111010  01111111011  1111010
00100010111  1011001  11011111111  1011001
10100101100  1111010  01111010101  1111010
00101000001  1011010  00010011011  1011010
10101010110  1111011  10110011100  1111011
00101101011  1011011  00010110000  1011011
10110000000  1111011  01100111110  1111011
00110010101  1011101  11000111010  1011101
10110101010  1111011  01100010101  1111011
00110111111  1011110  11000010001  1011110
10111010100  1111100  10101011001  1111100
00111101001  1011111  00001110101  1011111
10111111110  1111100  10101110010  1111100
01000010011  1101000  10101100010  1101000
11000101000  1111100  00001001000  1111100
01000111101  1101001  10101001100  1101001
11001010010  1111101  11000000001  1111101
01001100111  1101010  01100100101  1101010
11001111100  1111101  11000101111  1111101
01010010001  1101010  10110100111  1101010
11010100110  1111101  00010000000  1111101
01010111011  1101011  10110001100  1101011
11011010000  1111110  11011000100  1111110
01011100101  1101100  01111100000  1101100
11011111010  1111110  11011101111  1111110
01100001111  1101100  01001100111  1101100
11100100100  1111110  00101001101  1111110
01100111001  1101101  10001000001  1101101
11101001110  1111111  00100000100  1111111
01101100011  1101110  01000101000  1101110
11101111000  1111111  11100100010  1111111
01110001101  1101110  01010100010  1101110
11110100010  1111111  00110001101  1111111
01110110111  1101111  10010001001  1101111
11111001100  1111111  00111000001  1111111
01111100001  1111000  01011101101  1111000
11111110110  1111111  11111101010  1111111
10000001011  1111000  01011111010  1111000
00000100000  0101000  00111010000  0101000
10000110101  1111000  10011010100  1111000
00001001010  0111001  00110011001  0111001
10001011111  1111001  10010011101  1111001
00001110100  0111111  11110110111  0111111
10010001001  1111001  01000111111  1111001
00010011110  1001010  11100111000  1001010
10010110011  1111001  10000010100  1111001
00011001000  1001101  00101011100  1001101
10011011101  1111010  10001011000  1111010
00011110010  1001111  11101110111  1001111
10100000111  1111010  01111111111  1111010
00100011100  1011001  11011110101  1011001
10100110001  1111010  10111011001  1111010
00101000110  1011010  00010011100  1011010
10101011011  1111011  10110010000  1111011
00101110000  1011100  11010111010  1011100
10110000101  1111011  01100111010  1111011
00110011010  1011101  11000110101  1011101
10110101111  1111011  01100010001  1111011
00111000100  1011110  00001011001  1011110
10111011001  1111100  10101010101  1111100
00111101110  1011111  00001110010  1011111
11000000011  1111100  00001100010  1111100
01000011000  1101000  10101101000  1101000
11000101101  1111100  00001001100  1111100
01001000010  1101001  01100000001  1101001
11001010111  1111101  11000000101  1111101
01001101100  1101010  01100101111  1101010
11010000001  1111101  00010100111  1111101
01010010110  1101010  10110100000  1101010
11010101011  1111101  00010001100  1111101
01011000000  1101011  01111000100  1101011
11011010101  1111110  11011000000  1111110
01011101010  1101100  01111101111  1101100
11011111111  1111110  11011101011  1111110
01100010100  1101100  10001101101  1101100
11100101001  1111110  00101000001  1111110
01100111110  1101101  10001000110  1101101
11101010011  1111111  11100001000  1111111
01101101000  1101110  01000100010  1101110
